утверждение,12,3,1,0.0022135194959986377,0.0006768189509306261,0.0003092624091541673
w,19,0,0,0.0034054146092286734,0.00016920473773265651,0.00015463120457708364
действительно,5,0,0,0.001021624382768602,0.00016920473773265651,0.00015463120457708364
коммутативный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
кокоммутативный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
оставлять,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
упражнение,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
показать,8,0,1,0.001532436574152903,0.00016920473773265651,0.0003092624091541673
теперь,2,0,1,0.000510812191384301,0.00016920473773265651,0.0003092624091541673
попасть,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
раздел,1,11,0,0.00034054146092286734,0.0020304568527918783,0.00015463120457708364
зря,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
факторбиалгебра,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
для,28,28,35,0.0049378511833815765,0.004906937394247039,0.005566723364775011
определимый,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
сопоставить,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
графа,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
же,9,0,14,0.0017027073046143367,0.00016920473773265651,0.002319468068656255
хотеть,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673
композиция,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
факторизация,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
модуль,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
эпиморфизм,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
значит,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
фактор,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
начать,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
доказательство,9,0,0,0.0017027073046143367,0.00016920473773265651,0.00015463120457708364
структурный,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251
теорема,5,0,0,0.001021624382768602,0.00016920473773265651,0.00015463120457708364
аналогичный,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
изоморфный,5,0,0,0.001021624382768602,0.00016920473773265651,0.00015463120457708364
s1,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
s2,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
присвоение,1,1,1,0.00034054146092286734,0.00033840947546531303,0.0003092624091541673
si,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364
i,8,1,0,0.001532436574152903,0.00033840947546531303,0.00015463120457708364
ситуация,2,0,7,0.000510812191384301,0.00016920473773265651,0.0012370496366166692
эквивалентный,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
линейный,5,0,2,0.001021624382768602,0.00016920473773265651,0.000463893613731251
комбинация,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
без,8,0,5,0.001532436574152903,0.00016920473773265651,0.000927787227462502
правый,7,0,6,0.0013621658436914694,0.00016920473773265651,0.0010824184320395857
часть,11,13,12,0.002043248765537204,0.0023688663282571912,0.0020102056595020876
стоять,2,0,1,0.000510812191384301,0.00016920473773265651,0.0003092624091541673
меньший,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
чем,1,0,3,0.00034054146092286734,0.00016920473773265651,0.0006185248183083346
левый,8,0,4,0.001532436574152903,0.00016920473773265651,0.0007731560228854183
некоторый,9,0,10,0.0017027073046143367,0.00016920473773265651,0.0017009432503479202
сопоставлять,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
взвешенно,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
единственный,3,0,4,0.0006810829218457347,0.00016920473773265651,0.0007731560228854183
остаться,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
доказать,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364
то,24,0,22,0.004256768261535842,0.00016920473773265651,0.003556517705272924
сопоставление,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
корректно,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
определить,2,0,2,0.000510812191384301,0.00016920473773265651,0.000463893613731251
достигаться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
указание,1,1,1,0.00034054146092286734,0.00033840947546531303,0.0003092624091541673
универсальный,2,1,1,0.000510812191384301,0.00033840947546531303,0.0003092624091541673
здесь,3,0,3,0.0006810829218457347,0.00016920473773265651,0.0006185248183083346
суммирование,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
идти,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
остовный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
подграф,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
так,11,1,27,0.002043248765537204,0.00033840947546531303,0.004329673728158343
всевозможный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
подмножество,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
браться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
компонент,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
цикломатический,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
например,8,0,23,0.001532436574152903,0.00016920473773265651,0.003711148909850008
треугольник,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
c3,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
a,20,1,0,0.003575685339690107,0.00033840947546531303,0.00015463120457708364
b,18,1,0,0.0032351438787672398,0.00033840947546531303,0.00015463120457708364
очевидно,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364
одновершинный,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
функция,7,60,2,0.0013621658436914694,0.010321489001692047,0.000463893613731251
принимать,2,1,1,0.000510812191384301,0.00033840947546531303,0.0003092624091541673
sn,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
проверка,4,1,1,0.0008513536523071684,0.00033840947546531303,0.0003092624091541673
удовлетворять,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
определять,2,0,3,0.000510812191384301,0.00016920473773265651,0.0006185248183083346
тем,6,2,1,0.0011918951132300357,0.0005076142131979696,0.0003092624091541673
самый,6,0,8,0.0011918951132300357,0.00016920473773265651,0.0013916808411937528
функционал,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
читатель,2,0,2,0.000510812191384301,0.00016920473773265651,0.000463893613731251
построить,4,0,7,0.0008513536523071684,0.00016920473773265651,0.0012370496366166692
проверить,5,0,1,0.001021624382768602,0.00016920473773265651,0.0003092624091541673
лежать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
достаточно,6,0,1,0.0011918951132300357,0.00016920473773265651,0.0003092624091541673
взять,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
an,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
проекция,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
примитивный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
элемент,19,0,4,0.0034054146092286734,0.00016920473773265651,0.0007731560228854183
цепочка,4,0,5,0.0008513536523071684,0.00016920473773265651,0.000927787227462502
пропускаться,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
через,10,0,0,0.0018729780350757704,0.00016920473773265651,0.00015463120457708364
существовать,4,0,10,0.0008513536523071684,0.00016920473773265651,0.0017009432503479202
f,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364
существование,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251
только,5,3,4,0.001021624382768602,0.0006768189509306261,0.0007731560228854183
второй,3,0,8,0.0006810829218457347,0.00016920473773265651,0.0013916808411937528
разность,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
членный,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364
стянуть,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
ab,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364
нетрудно,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
видеть,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
два,13,0,7,0.0023837902264600714,0.00016920473773265651,0.0012370496366166692
причём,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
оба,8,0,1,0.001532436574152903,0.00016920473773265651,0.0003092624091541673
описывать,1,0,5,0.00034054146092286734,0.00016920473773265651,0.000927787227462502
всё,5,0,8,0.001021624382768602,0.00016920473773265651,0.0013916808411937528
обстоять,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
просто,3,0,6,0.0006810829218457347,0.00016920473773265651,0.0010824184320395857
причина,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251
позволять,1,1,11,0.00034054146092286734,0.00033840947546531303,0.001855574454925004
упростить,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
мочь,7,10,32,0.0013621658436914694,0.0018612521150592216,0.005102829751043761
скажем,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
у,7,0,4,0.0013621658436914694,0.00016920473773265651,0.0007731560228854183
нет,6,0,2,0.0011918951132300357,0.00016920473773265651,0.000463893613731251
нетавтологический,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
описание,2,16,2,0.000510812191384301,0.002876480541455161,0.000463893613731251
двойственный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
поэтому,5,0,2,0.001021624382768602,0.00016920473773265651,0.000463893613731251
особый,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
интерес,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
вызывать,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251
построение,3,0,10,0.0006810829218457347,0.00016920473773265651,0.0017009432503479202
отдельный,1,5,5,0.00034054146092286734,0.0010152284263959391,0.000927787227462502
серия,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
подразумевать,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
продолжаться,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673
линейность,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
хроматический,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
согласно,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673
наблюдение,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
дужин,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
заметить,3,0,2,0.0006810829218457347,0.00016920473773265651,0.000463893613731251
сделать,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251
после,1,3,4,0.00034054146092286734,0.0006768189509306261,0.0007731560228854183
замена,1,0,4,0.00034054146092286734,0.00016920473773265651,0.0007731560228854183
впрочем,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673
существо,1,0,2,0.00034054146092286734,0.00016920473773265651,0.000463893613731251
одновременно,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364
вершинный,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364
четырёхугольник,10,0,0,0.0018729780350757704,0.00016920473773265651,0.00015463120457708364
назвать,7,0,1,0.0013621658436914694,0.00016920473773265651,0.0003092624091541673
набор,3,1,1,0.0006810829218457347,0.00033840947546531303,0.0003092624091541673
четыре,4,0,0,0.0008513536523071684,0.00016920473773265651,0.00015463120457708364
циклический,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
порядок,2,8,5,0.000510812191384301,0.0015228426395939086,0.000927787227462502
j,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
k,22,0,0,0.0039162268006129744,0.00016920473773265651,0.00015463120457708364
l,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
индекс,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
есть,8,0,6,0.001532436574152903,0.00016920473773265651,0.0010824184320395857
тогда,5,0,1,0.001021624382768602,0.00016920473773265651,0.0003092624091541673
q,7,0,0,0.0013621658436914694,0.00016920473773265651,0.00015463120457708364
можно,15,0,8,0.0027243316873829387,0.00016920473773265651,0.0013916808411937528
четырехчленный,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
рис,10,0,0,0.0018729780350757704,0.00016920473773265651,0.00015463120457708364
сначала,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673
обозначить,7,0,0,0.0013621658436914694,0.00016920473773265651,0.00015463120457708364
нуль,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
остальной,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
графовыя,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
u,8,0,0,0.001532436574152903,0.00016920473773265651,0.00015463120457708364
тождественно,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
свёртка,2,0,4,0.000510812191384301,0.00016920473773265651,0.0007731560228854183
тоже,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
непосредственный,1,0,4,0.00034054146092286734,0.00016920473773265651,0.0007731560228854183
показывать,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
непосредственно,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364
слагаемое,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
соотво,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
прямоугольник,3,0,0,0.0006810829218457347,0.00016920473773265651,0.00015463120457708364
соответствовать,2,4,10,0.000510812191384301,0.0008460236886632825,0.0017009432503479202
обязательно,1,0,1,0.00034054146092286734,0.00016920473773265651,0.0003092624091541673
но,5,0,16,0.001021624382768602,0.00016920473773265651,0.002628730477810422
между,7,6,8,0.0013621658436914694,0.0011844331641285956,0.0013916808411937528
взаимно,2,0,0,0.000510812191384301,0.00016920473773265651,0.00015463120457708364
однозначный,2,0,1,0.000510812191384301,0.00016920473773265651,0.0003092624091541673
соответствие,4,22,1,0.0008513536523071684,0.0038917089678511,0.0003092624091541673
привести,1,5,2,0.00034054146092286734,0.0010152284263959391,0.000463893613731251
частный,1,1,0,0.00034054146092286734,0.00033840947546531303,0.00015463120457708364
случаем,1,0,0,0.00034054146092286734,0.00016920473773265651,0.00015463120457708364
общий,6,6,1,0.0011918951132300357,0.0011844331641285956,0.0003092624091541673
